time,id,x,y,z
0.0,52190,-0.31352391839027405,-0.15930013358592987,1.0360729694366455
0.0,52223,-0.28275632858276367,-0.08848029375076294,0.8787289261817932
0.0,52302,-0.30476492643356323,-0.17173735797405243,1.0962152481079102
0.0,52308,-0.2911123037338257,-0.19417470693588257,1.2389196157455444
0.0,52324,-0.19959557056427002,-0.16329149901866913,0.6903083920478821
0.0,52331,-0.17654885351657867,-0.2017958015203476,0.41858765482902527
0.0,52333,0.16312994062900543,-0.24576954543590546,0.13944979012012482
0.0,52336,0.16993016004562378,-0.203426331281662,0.42556968331336975
0.0,52342,0.17135243117809296,-0.2013319730758667,0.38125893473625183
0.0,52347,-0.17689824104309082,-0.22235216200351715,0.3904537260532379
0.0,52348,0.25634434819221497,-0.10224371403455734,0.8419349193572998
0.0,52350,0.253612756729126,-0.20324775576591492,1.0839512348175049
0.0,52351,0.2507750689983368,-0.21981856226921082,1.227604866027832
0.0,52352,0.2606799602508545,-0.18139153718948364,0.9977765679359436
0.0,52353,-0.014570125378668308,-0.32034820318222046,1.3853555917739868
0.0,52354,-0.028652634471654892,-0.3057207465171814,1.0651086568832397
0.0,52356,-0.022047575563192368,-0.297916978597641,1.0012845993041992
0.0,52357,-0.16498000919818878,-0.2581377327442169,0.14703793823719025
0.0,52358,0.18944227695465088,-0.16932140290737152,0.6974853873252869
0.0,52361,-0.014865958131849766,-0.3333883285522461,1.3223780393600464
0.008333333333325754,52190,-0.31349512934684753,-0.15881331264972687,1.0359834432601929
0.008333333333325754,52223,-0.2825881242752075,-0.08806891739368439,0.8786277770996094
0.008333333333325754,52302,-0.3047584593296051,-0.1712173968553543,1.096075177192688
0.008333333333325754,52308,-0.29122114181518555,-0.19377540051937103,1.2388070821762085
0.008333333333325754,52324,-0.19959203898906708,-0.1631706804037094,0.690291702747345
0.008333333333325754,52331,-0.17657926678657532,-0.20175424218177795,0.4185812175273895
0.008333333333325754,52333,0.163115993142128,-0.24581611156463623,0.1394597291946411
0.008333333333325754,52336,0.16991104185581207,-0.2034919112920761,0.4255814850330353
0.008333333333325754,52342,0.17133472859859467,-0.2013792246580124,0.3812735080718994
0.008333333333325754,52347,-0.17689579725265503,-0.2223411500453949,0.39045411348342896
0.008333333333325754,52348,0.2558809816837311,-0.10234102606773376,0.8418790102005005
0.008333333333325754,52350,0.2533557713031769,-0.2033778578042984,1.0839232206344604
0.008333333333325754,52351,0.2505912780761719,-0.219923734664917,1.2275800704956055
0.008333333333325754,52352,0.2603703439235687,-0.18152303993701935,0.9977155923843384
0.008333333333325754,52353,-0.014815432950854301,-0.3203127384185791,1.3853520154953003
0.008333333333325754,52354,-0.02880542166531086,-0.3057447075843811,1.0651021003723145
0.008333333333325754,52356,-0.022176746279001236,-0.297893762588501,1.0012649297714233
0.008333333333325754,52357,-0.16500109434127808,-0.25812575221061707,0.14704613387584686
0.008333333333325754,52358,0.18935640156269073,-0.16936969757080078,0.6974745988845825
0.008333333333325754,52361,-0.015156654641032219,-0.33335593342781067,1.3223904371261597
0.01666666666665151,52190,-0.31346115469932556,-0.15837429463863373,1.0358957052230835
0.01666666666665151,52223,-0.28245604038238525,-0.08771680295467377,0.8785085082054138
0.01666666666665151,52302,-0.3047340214252472,-0.17082567512989044,1.095973014831543
0.01666666666665151,52308,-0.2912988066673279,-0.1934051662683487,1.2386881113052368
0.01666666666665151,52324,-0.19960862398147583,-0.1630415916442871,0.6902642250061035
0.01666666666665151,52331,-0.17656275629997253,-0.20172502100467682,0.41858989000320435
0.01666666666665151,52333,0.16312828660011292,-0.2458069771528244,0.13949324190616608
0.01666666666665151,52336,0.16989561915397644,-0.20352640748023987,0.42560726404190063
0.01666666666665151,52342,0.17133723199367523,-0.20141811668872833,0.3812968134880066
0.01666666666665151,52347,-0.17690663039684296,-0.22230874001979828,0.3904532194137573
0.01666666666665151,52348,0.2553928792476654,-0.10243958979845047,0.8417865037918091
0.01666666666665151,52350,0.2531013786792755,-0.20347966253757477,1.0838805437088013
0.01666666666665151,52351,0.25040629506111145,-0.21999911963939667,1.2275679111480713
0.01666666666665151,52352,0.2600511908531189,-0.18167132139205933,0.9976791739463806
0.01666666666665151,52353,-0.015064788050949574,-0.3202477991580963,1.3853726387023926
0.01666666666665151,52354,-0.028937311843037605,-0.30572351813316345,1.065083384513855
0.01666666666665151,52356,-0.02231462113559246,-0.29787400364875793,1.0012586116790771
0.01666666666665151,52357,-0.1650012731552124,-0.25812429189682007,0.14704996347427368
0.01666666666665151,52358,0.18927788734436035,-0.16941997408866882,0.6974758505821228
0.01666666666665151,52361,-0.015428290702402592,-0.3333142101764679,1.3224161863327026
0.024999999999977263,52190,-0.3134336471557617,-0.15799300372600555,1.0357720851898193
0.024999999999977263,52223,-0.2823754847049713,-0.08747642487287521,0.878385066986084
0.024999999999977263,52302,-0.30474719405174255,-0.17047353088855743,1.0958572626113892
0.024999999999977263,52308,-0.29139992594718933,-0.19300523400306702,1.2385746240615845
0.024999999999977263,52324,-0.1996370404958725,-0.16294826567173004,0.6902604699134827
0.024999999999977263,52331,-0.17657223343849182,-0.20170137286186218,0.41857853531837463
0.024999999999977263,52333,0.16310781240463257,-0.24580524861812592,0.13950811326503754
0.024999999999977263,52336,0.1698646992444992,-0.2035815715789795,0.42561784386634827
0.024999999999977263,52342,0.1713181883096695,-0.20144808292388916,0.38131335377693176
0.024999999999977263,52347,-0.17690783739089966,-0.22230084240436554,0.3904517590999603
0.024999999999977263,52348,0.2549911141395569,-0.10256770998239517,0.8417264819145203
0.024999999999977263,52350,0.25285235047340393,-0.2036115825176239,1.0838623046875
0.024999999999977263,52351,0.2502437233924866,-0.2200930118560791,1.22754967212677
0.024999999999977263,52352,0.2597118318080902,-0.18182873725891113,0.997632622718811
0.024999999999977263,52353,-0.015340380370616913,-0.32020303606987,1.385378122329712
0.024999999999977263,52354,-0.029072396457195282,-0.3057231605052948,1.0650677680969238
0.024999999999977263,52356,-0.02244632877409458,-0.29785463213920593,1.0012391805648804
0.024999999999977263,52357,-0.16501487791538239,-0.2581369876861572,0.1470455527305603
0.024999999999977263,52358,0.18903036415576935,-0.16937032341957092,0.6974561214447021
0.024999999999977263,52361,-0.015701962634921074,-0.3332981467247009,1.3224374055862427
0.03333333333330302,52190,-0.3134334981441498,-0.15764470398426056,1.0356804132461548
0.03333333333330302,52223,-0.28228825330734253,-0.08728210628032684,0.8782349228858948
0.03333333333330302,52302,-0.3047788739204407,-0.17009983956813812,1.0957404375076294
0.03333333333330302,52308,-0.2914922833442688,-0.1926240622997284,1.2384675741195679
0.03333333333330302,52324,-0.1996554732322693,-0.16283324360847473,0.6902275085449219
