time,leg left,leg right,arm left,arm right,back,left leg/lower back,right leg/lower back,left arm/upper back,right arm/upper back,left leg/back,right leg/back,left arm/back,right arm/back
0.0,174.03349155424084,172.96812246901956,121.88712254641605,117.76320979264341,130.92936872909337,166.01714408321706,167.12938881208245,39.63530186194965,38.35735559328291,178.69638383582497,169.9809085669155,17.13069103082116,8.861251644917006
0.008333333333212067,174.02889492913175,172.96288156567795,123.0484403202774,118.67279297091953,130.91491908051242,166.01866640395122,167.16167626687078,39.576233294024014,38.334454080187236,178.70933894076532,169.96410017398205,17.0590912028371,8.818803823823673
0.01666666666665151,174.001541741975,172.96180008191567,124.13481998890889,119.61133230063326,130.90467399011962,166.00314272545296,167.14158703878294,39.48685770622687,38.29410978116501,178.71670105980382,169.94114824223314,16.98535153085983,8.76782692131062
0.024999999999863576,173.91729459496165,172.96195196410125,125.10386681789223,120.56084270826373,130.88430784422985,165.9775278966132,167.1500911409307,39.46890138647063,38.268603183125336,178.74003000634886,169.90756088887613,16.92113171531161,8.719648810068904
0.03333333333330302,173.97502912203737,172.95226211913325,126.20432707288035,121.54276100691551,130.88366130973085,166.00274570803163,167.1606952022889,39.39819628548915,38.24071258682133,178.70190570835607,169.8816218386786,16.84012647708856,8.688359959850336
0.041666666666515084,173.9643685190007,172.94915456719238,127.26044211715478,122.55969030736205,130.86387524448455,166.0102037208423,167.15246138279707,39.39884583924813,38.235022087348874,178.6860434102852,169.84098827155157,16.777722625176636,8.634207123784304
0.049999999999954525,173.98808449520334,172.94157565470576,128.45997421052795,123.61766460582622,130.85675230205706,166.02113304920186,167.15700016900914,39.36859339981739,38.236178314021565,178.6729242429249,169.81547365511307,16.704720522680294,8.60123722749078
0.05833333333316659,173.96502307907753,172.92917051640788,129.60206435872044,124.72657236340319,130.88190896039058,166.0440881197011,167.15864045212018,39.3145456930278,38.254334758288444,178.62422396104915,169.77289184191423,16.639019942535118,8.602513344328417
0.06666666666660603,173.99656738535697,172.90588319488518,130.77361027246434,125.82508547590766,130.8857280924462,166.09701561336666,167.19728062547904,39.4216435531806,38.25992145911282,178.63133127739002,169.73799781429432,16.615736227463007,8.526698802012755
0.0749999999998181,173.98139544387885,172.88292459118446,131.951517918882,126.87167167573071,130.87112394328537,166.11991372304618,167.21591718270076,39.42123494135583,38.274720682012976,178.57119195896956,169.68750804542577,16.558855562558836,8.511358203253357
0.08333333333325754,174.01535054100586,172.91064468707103,133.11922719862113,127.9161777072368,130.87742264073978,166.15794674458803,167.24727700699873,39.470841317191635,38.26515213607996,178.5409276581015,169.64840472893727,16.519827616236707,8.450278216792524
0.09166666666646961,174.00290093549873,172.88312276468477,134.29014317621503,128.92967885331637,130.89771080337255,166.19108841654855,167.29447659928437,39.499669786270715,38.22920334101679,178.52075437015333,169.60318541096285,16.43349566801687,8.384549646677495
0.09999999999990905,174.0615246628215,172.85709742007964,135.40589212992452,129.86585579631847,130.9007260567594,166.134822078672,167.31906181422073,39.50581021683101,38.18712431185167,178.5525976713339,169.55732605594534,16.327691166433524,8.303011963136816
0.10833333333312112,174.0938152698827,172.8424154295739,136.51809512430003,130.85638149061788,130.90570341629063,166.18800256418638,167.39765760408056,39.520328086060694,38.15095464466478,178.50939265309958,169.51316418081893,16.21847627243943,8.219154541949393
0.11666666666656056,174.0758607501866,172.79924762187645,137.55531245462132,131.80984795504168,130.89325502721624,166.21641727143853,167.41982137944944,39.472799029724136,38.099975054244595,178.46391674365844,169.45394062141818,16.05710037028994,8.12326459320852
0.125,174.08000341325712,172.720915392715,138.59150368242678,132.79742181114506,130.86803944474755,166.26982176036887,167.47148139547673,39.43431427992244,38.09132256640865,178.40155560066182,169.38794918721,15.87331049232094,8.017972437133375
0.13333333333321207,174.0793941516809,172.6775278406724,139.5955308024618,133.77105891411736,130.89381543692494,166.326656255497,167.51927053610052,39.33625494269038,38.05187487379621,178.3430303956351,169.3219250808728,15.657513890752009,7.904292251512316
0.1416666666666515,174.09835257215641,172.6742908009929,140.5432285282186,134.7588029049381,130.91817296468201,166.39217472151802,167.56476612200507,39.29360567254775,37.99762348201584,178.28806810595466,169.24922602260884,15.471235206232924,7.785649644962266
0.14999999999986358,174.09893177334118,172.59652384156064,141.48721215392018,135.6964369056061,130.89797576547522,166.42169337649207,167.59279190106983,39.1536830725074,37.96567154872079,178.19928689000812,169.18666266132922,15.280737169223846,7.705380237319125
0.15833333333330302,174.1237665559157,172.58486898900193,142.35402879311164,136.59698021015228,130.9097578861416,166.47886657254415,167.6823499287391,39.0187631655094,37.93647272851467,178.12980815085282,169.11508310120237,15.058351791931605,7.623895551325988
0.16666666666651508,174.16323362686802,172.4289418981255,143.2080631719905,137.55328454725623,130.88062879053143,166.51640407878645,167.6696150304651,38.96184693239636,37.93005421904737,178.0530929948363,168.93772157488542,14.854728288906605,7.520268644161446
0.17499999999995453,174.16998005191883,172.42225975859805,144.00929657191193,138.44311551176904,130.85472619675835,166.55764951959526,167.76394806073995,38.90591973863999,37.90061514214439,177.9790304908208,168.90367204512953,14.67846102641633,7.4053871867391
0.1833333333331666,174.19767776205123,172.33445891764558,144.78121921648122,139.3136209153773,130.81173049210673,166.5988262523117,167.81478090583985,38.83078518522644,37.89733905667467,177.8953857175996,168.79913943657985,14.510323621723028,7.2724485821318074
0.19166666666660603,174.22070038629872,172.25402134406474,145.480981561808,140.22042302356812,130.79283699871436,166.70198942995444,167.8892787629164,38.79961747395506,37.930818279550564,177.79807011020208,168.6828598346761,14.327491795915615,7.151804509815207
