time,id,x,y,z
0.0,57121,0.25132840871810913,-0.20979978144168854,1.3021448850631714
0.0,57126,0.27898579835891724,-0.05814306065440178,0.9231455326080322
0.0,57127,0.2784656584262848,-0.12834273278713226,1.0830198526382446
0.0,57128,0.2626902461051941,-0.1668284386396408,1.1646432876586914
0.0,57130,0.17148350179195404,-0.23033255338668823,0.4606761336326599
0.0,57132,0.16979475319385529,-0.25295621156692505,0.21537213027477264
0.0,57133,0.009654168039560318,-0.30067816376686096,1.1518818140029907
0.0,57134,0.0008501314441673458,-0.2990958094596863,1.0882487297058105
0.0,57135,0.006733233109116554,-0.3448317050933838,1.4075970649719238
0.0,57136,-0.008886250667273998,-0.32017281651496887,1.4657657146453857
0.0,57137,-0.16512048244476318,-0.2587510943412781,0.18212610483169556
0.0,57138,-0.18376389145851135,-0.2607724666595459,0.4275411367416382
0.0,57140,-0.17956312000751495,-0.2156769037246704,0.5408622622489929
0.0,57143,-0.2671772837638855,-0.2254447042942047,1.306270956993103
0.0,57145,-0.2846595048904419,-0.19380970299243927,1.1660149097442627
0.0,57203,-0.28083938360214233,-0.07681657373905182,0.9430592060089111
0.0,57265,0.2784656584262848,-0.12834273278713226,1.0830198526382446
0.0,57276,-0.216767355799675,-0.17048437893390656,0.8101833462715149
0.0,57278,0.19971655309200287,-0.1478312462568283,0.8192993998527527
0.008333333333666815,57121,0.25174251198768616,-0.2098267376422882,1.3021900653839111
0.008333333333666815,57126,0.2795233130455017,-0.05863404646515846,0.9232857823371887
0.008333333333666815,57127,0.2785714566707611,-0.12811703979969025,1.083133339881897
0.008333333333666815,57128,0.2627808749675751,-0.1666107028722763,1.1647615432739258
0.008333333333666815,57130,0.17148588597774506,-0.2302848845720291,0.4606780707836151
0.008333333333666815,57132,0.1698170304298401,-0.2529187798500061,0.21537652611732483
0.008333333333666815,57133,0.009744943119585514,-0.3005340099334717,1.1518797874450684
0.008333333333666815,57134,0.0009426165488548577,-0.29898542165756226,1.0882898569107056
0.008333333333666815,57135,0.0067610545083880424,-0.3446958065032959,1.4076189994812012
0.008333333333666815,57136,-0.008861657232046127,-0.320020854473114,1.4657742977142334
0.008333333333666815,57137,-0.16508008539676666,-0.25867095589637756,0.1821192353963852
0.008333333333666815,57138,-0.18372619152069092,-0.2606237232685089,0.42753463983535767
0.008333333333666815,57140,-0.17964741587638855,-0.21551644802093506,0.540815532207489
0.008333333333666815,57143,-0.2672435939311981,-0.2253759503364563,1.306289792060852
0.008333333333666815,57145,-0.28470781445503235,-0.1937197744846344,1.1660300493240356
0.008333333333666815,57203,-0.2809997797012329,-0.07674680650234222,0.9430769085884094
0.008333333333666815,57276,-0.21670202910900116,-0.17020681500434875,0.8101140260696411
0.008333333333666815,57278,0.19974227249622345,-0.14774350821971893,0.8192750215530396
0.016666666666878882,57121,0.2518049478530884,-0.20967502892017365,1.3022980690002441
0.016666666666878882,57126,0.27972346544265747,-0.05834294855594635,0.9234470129013062
0.016666666666878882,57127,0.2786802351474762,-0.12791931629180908,1.0832592248916626
0.016666666666878882,57128,0.2628912031650543,-0.16641928255558014,1.1648743152618408
0.016666666666878882,57130,0.1715146005153656,-0.23026171326637268,0.46067556738853455
0.016666666666878882,57132,0.1698201298713684,-0.2528986632823944,0.21536560356616974
0.016666666666878882,57133,0.009841307066380978,-0.3003250062465668,1.1518930196762085
0.016666666666878882,57134,0.0010630646720528603,-0.29888829588890076,1.088313102722168
0.016666666666878882,57135,0.00680506369099021,-0.3445536494255066,1.4076393842697144
0.016666666666878882,57136,-0.008837739937007427,-0.31987833976745605,1.4657928943634033
0.016666666666878882,57137,-0.1650582253932953,-0.25858524441719055,0.1821327805519104
0.016666666666878882,57138,-0.18370859324932098,-0.26048627495765686,0.42755377292633057
0.016666666666878882,57140,-0.1796562224626541,-0.2153523862361908,0.5407018065452576
0.016666666666878882,57143,-0.2672438323497772,-0.22528576850891113,1.3063280582427979
0.016666666666878882,57145,-0.28476154804229736,-0.1936390995979309,1.1660511493682861
0.016666666666878882,57203,-0.28118279576301575,-0.07673172652721405,0.9431053400039673
0.016666666666878882,57276,-0.21664801239967346,-0.17003224790096283,0.8100812435150146
0.016666666666878882,57278,0.1997811645269394,-0.14765028655529022,0.8192606568336487
0.02500000000009095,57121,0.2518821954727173,-0.20950524508953094,1.3023948669433594
0.02500000000009095,57126,0.279435396194458,-0.05731508508324623,0.9236359596252441
0.02500000000009095,57127,0.2788102924823761,-0.12769511342048645,1.083366870880127
0.02500000000009095,57128,0.26299673318862915,-0.1662580817937851,1.1649962663650513
0.02500000000009095,57130,0.1715228110551834,-0.23022954165935516,0.4606960117816925
0.02500000000009095,57132,0.16983400285243988,-0.25287458300590515,0.2153797149658203
0.02500000000009095,57133,0.00994474720209837,-0.3002457022666931,1.151903510093689
0.02500000000009095,57134,0.0011501408880576491,-0.2987836003303528,1.0883651971817017
0.02500000000009095,57135,0.006826001685112715,-0.34442275762557983,1.4076732397079468
0.02500000000009095,57136,-0.00879303365945816,-0.3196971118450165,1.4658282995224
0.02500000000009095,57137,-0.16506537795066833,-0.2585127353668213,0.1821620762348175
0.02500000000009095,57138,-0.18329542875289917,-0.2602282166481018,0.427412748336792
0.02500000000009095,57140,-0.17962750792503357,-0.21516087651252747,0.5405846238136292
0.02500000000009095,57143,-0.2672828137874603,-0.22521567344665527,1.3063372373580933
0.02500000000009095,57145,-0.2847772538661957,-0.19356565177440643,1.1660982370376587
0.02500000000009095,57203,-0.2813171148300171,-0.076706662774086,0.9430949687957764
0.02500000000009095,57276,-0.21654830873012543,-0.16987121105194092,0.8100199103355408
0.02500000000009095,57278,0.1998165249824524,-0.14756989479064941,0.8192338347434998
0.03333333333330302,57121,0.2519475519657135,-0.20927973091602325,1.3025081157684326
0.03333333333330302,57126,0.27960413694381714,-0.0570451095700264,0.9237861633300781
0.03333333333330302,57127,0.2789229154586792,-0.12747222185134888,1.0834622383117676
0.03333333333330302,57128,0.2630966007709503,-0.16605865955352783,1.1650826930999756
